publisher	journal	issn	role	editor	affiliation	url	date
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Abiodun E Akinwuntan	University of Kansas Medical Center; Kansas City, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Gjumrakch  Aliev	GALLY International Biomedical Research; San Antonio, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Suvarna  Alladi	National Institute of Mental Health and Neurosciences (NIMHANS); Bangalore, India	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Oscar  Arias-Carrion	Hospital General Dr. Manuel Gea Gonzalez; Mexico City, Mexico	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Craig  Atwood	University of Wisconsin-Madison; Madison, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Jesus  Avila	Centre for Molecular Biology Severo Ochoa, Spanish National Research Council (CSIC); Madrid, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Sergey  Bachurin	Institute of Physiologically Active Compounds (RAS); Chernogolovka, Russia	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Sandra  Baez	University of Los Andes, Colombia; Bogotá, Colombia	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	David  Baglietto-Vargas	University of Malaga; Málaga, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Panagiotis D Bamidis	Aristotle University of Thessaloniki; Thessaloniki, Greece	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Aron Keith Barbey	University of Illinois at Urbana-Champaign; Champaign, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	George  Barreto	University of Limerick; Limerick, Ireland	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Annelise Emily Barron	Stanford University; Stanford, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	David  Bartrés-Faz	University of Barcelona; Barcelona, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Olivia  Belbin	Sant Pau Institute for Biomedical Research; Barcelona, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Marcelo L Berthier	University of Malaga; Málaga, Spain	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Jean-Marie  Billard	INSERM U1075 Université de Caen Normandie - Pôle des Formations et de Recherche en Santé; Caen, France	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Barbara  Borroni	University of Brescia; Brescia, Italy	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Ralf J Braun	Danube Private University; Krems, Austria	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	David Ronald Brown	University of Bath; Bath, United Kingdom	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Alison  Burggren	University of Oregon; Eugene, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
Frontiers	Frontiers in in Aging Neuroscience	1663-4365	Associate Editor	Enrique  Cadenas	University of Southern California; Los Angeles, United States	https://www.frontiersin.org/journals/aging-neuroscience/editors	2022-01-11
