editor	role	affiliation	journal	issn	publisher	url	date	orcid
Ranadhir Dey	Editorial Board	Division of Transfusion Transmitted Diseases Center for Biologics Evaluation and Research, US FDA Silver Spring, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gregory Deye	Editorial Board	Division of Microbiology and Infectious Disease  National Institute of Allergy and Infectious Diseases National Institutes of Health (NIH) Bethesda, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ana Maria Gonçalves da Silva	Editorial Board	Instituto de Medicina Tropical de São Paulo São Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ana M. Moura-da-Silva	Editorial Board	Lab. Imunopatologia Instituto Butantan São Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Camila I. de Oliveira	Editorial Board	Gonçalo Moniz Institute (IGM) Candeal, Salvador, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Nilanthi de Silva	Editorial Board	Department of Parasitology University of Kelaniya Ragama, Sri Lanka	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Hernando A. del Portillo	Editorial Board	Poverty-related diseases Barcelona Centre for International Health Research Barcelona, Spain	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Álvaro Díaz	Editorial Board	Departamento de Biociencias  Facultad de Química Universidad de la República Montevideo, Uruguay	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
David Joseph Diemert	Editorial Board	Human Hookworm Vaccine Initiative Sabin Vaccine Institute, Washington DC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Lisa Dikomitis	Editorial Board	School of Medicine Keele University Keele, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Rhoel R. Dinglasan	Editorial Board	Johns Hopkins Bloomberg School of Public Health Baltimore, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
George Dimopoulos	Editorial Board	Department of Molecular Microbiology and Immunology  Bloomberg School of Public Health Johns Hopkins University Baltimore, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Pham Ngoc Doanh	Editorial Board	Institute of Ecology and Biological Resources Vietnam Academy of Science and Technology Hanoi, Vietnam	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mike Doenhoff	Editorial Board	School of Biology University of Nottingham Nottingham, UK 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Elaine Dorneles	Editorial Board	Departamento de Medicina Veterinária Universidade Federal de Lavras Lavras, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jennifer A. Downs	Editorial Board	Weill Cornell Medicine New York, NY, USA 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Helene Dutartre	Editorial Board	International Center for Research in Infectiology University of Lyon Lyon, France	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Uwem Ekpo	Editorial Board	Federal University of Agriculture Abeokuta, Nigeria	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ananias A. Escalante	Editorial Board	School of Life Sciences Arizona State University Tempe, AZ, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Anna-Bella Failloux	Editorial Board	Department of Virology Institut Pasteur Paris, France	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jessica K Fairley	Editorial Board	Hubert Department of Global Health Rollins School of Public Health (Emory University) Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Vinicius Medeiros Fava	Editorial Board	Research Institute of the McGill University Health Centre Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Nicholas Feasey	Editorial Board	Malawi Liverpool Wellcome Trust Clinical Research Programme Liverpool School of Tropical Medicine Liverpool, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Olga Fedorova	Editorial Board	Department of Faculty Pediatrics Siberian State Medical University Tomsk, Russian Federation	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Katja Fischer	Editorial Board	QIMR Berghofer Medical Research Institute Brisbane, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Peter U. Fischer	Editorial Board	Washington University School of Medicine in St. Louis St. Louis, MO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
James M. Fleckenstein	Editorial Board	Department of Medicine, Division of Infectious Diseases  Washington University School of Medicine St. Louis, MO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Brett Forshey*	Editorial Board	Armed Forces Health Surveillance Branch  Global Emerging Infections Surveillance, Department of Defense Silver Spring, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Geraldine Marie Foster	Editorial Board	Vector Biology  Liverpool School of Tropical Medicine Liverpool, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Carlos Franco-Paredes	Editorial Board	Hospital Infantil de Mexico, Federico Gomez  Mexico City, Mexico and Division of Infectious Diseases University of Colorado, Anschutz Medical Center Aurora, CO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Matthew Freeman	Editorial Board	Department of Environmental Health Rollins School of Public Health, Emory University  Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Bernardo Galvão-Castro	Editorial Board	Integrated Multidisciplinary HTLV Center Bahiana School of Medicine and Public Health Salvador, Bahia, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Yunn-Hwen Gan	Editorial Board	NUSMed Infectious Disease Program Dept of Biochemistry Yong Loo Lin School of Medicine National University of Singapore Singapore	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Amadou Garba	Editorial Board	Ministere de la Sante Publique Niamey, Niger	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Hector H. Garcia	Editorial Board	Universidad Peruana Cayetano Heredia Lima, Peru	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Robin B. Gasser	Editorial Board	Department of Veterinary Science University of Melbourne Werribee, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Michael Gaunt	Editorial Board	London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Thomas Geisbert	Editorial Board	Boston University School of Medicine Boston, MA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Joseph J. Gillespie	Editorial Board	University of Maryland Baltimore Baltimore, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Delia Goletti	Editorial Board	Translational Research Unit  Department of Epidemiology and Preclinical Research National Institute for Infectious Diseases  Rome, Italy	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Karina Andrea Gómez	Editorial Board	Instituto de Investigaciones en Ingenería Genética y Biología Molecular (INGEBI-CONICET) Buenos Aires, Argentina 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Eduardo Gotuzzo	Editorial Board	Instituto De Medicna Tropical Alexander Von Humboldt Universidad Peruana Cayetano Heredia Lima, Peru	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Nelesh P. Govender	Editorial Board	Centre for Healthcare-Associated Infections Antimicrobial Resistance and Mycoses National Institute for Communicable Diseases Johannesburg, South Africa	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Darren J. Gray	Editorial Board	Infectious Disease Epidemiology Unit School of Population Health, University of Queensland Brisbane, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Robert M. Greenberg	Editorial Board	School of Veterinary Medicine University of Pennsylvania Philadelphia, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gregory D. Gromowski	Editorial Board	Viral Disease Branch Walter Reed Army Institute of Research Maryland, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alessandra Guarneri	Editorial Board	Vector Behaviour and Pathogen Interaction Group Instituto René Rachou, FIOCRUZ Belo Horizonte, MG, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Duane J. Gubler	Editorial Board	Program on Emerging Infectious Disease Duke-NUS Medical School Singapore 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ikram Guizani	Editorial Board	Institut Pasteur de Tunis Tunis, Tunisia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Maria G. Guzman	Editorial Board	Institute of Tropical Medicine Pedro Kouri Habana, Cuba	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Abdulrazaq G. Habib	Editorial Board	Bayero University Kano Kano, Nigeria	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Eva Harris	Editorial Board	University of California, Berkeley Berkeley, CA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kelly L. Hawley	Editorial Board	Division of Infectious Diseases  Connecticut Children's, Department of Pediatrics UConn Health Farmington, CT, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mary Hayden	Editorial Board	National Institute for Human Resilience University of Colorado Boulder, CO, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Adrian B. Hehl	Editorial Board	Institute of Parasitology University of Zurich Zurich, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Andrés F. Henao-Martínez	Editorial Board	Infectious Diseases Division, Department of Medicine University of Colorado Anschutz Medical Campus Colorado, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
De'Broski R Herbert	Editorial Board	Pathobiology  University of Pennsylvania school of Veterinary medicine Philadelphia, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Claudia Herrera	Editorial Board	Department of Tropical Medicine, SPHTM Tulane University New Orleans, LA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mike Holbrook	Editorial Board	NIAID INtegrated Research Facility Maryland, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Wayne Hodgson	Editorial Board	Department of Pharmacology  Faculty of Medicine, Nursing and Health Sciences Monash University Clayton, Victoria, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Felix Hol	Editorial Board	Institut Pasteur Paris, France	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Olaf Horstick	Editorial Board	University of Heidelberg Heidelberg, Germany	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Daniel L Horton	Editorial Board	Department of Pathology and Infectious Diseases University of Surrey Surrey, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Marc P. Hübner	Editorial Board	Institute for Medical Microbiology Immunology and Parasitology University Hospital of Bonn Bonn, Germany	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Geoff Isbister	Editorial Board	Clinical Toxicology Research Group University of Newcastle Newcastle, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Wannaporn Ittiprasert	Editorial Board	The George Washington University Washington, DC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Armando Jardim	Editorial Board	Institute of Parasitology McGill University Ste Anne de Bellevue, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Colleen Jonsson	Editorial Board	Health Science Center College of Medicine Memphis University of Tennessee  Memphis, TN, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Inacio Junqueira de Azevedo	Editorial Board	Instituto Butantan  Sao Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Hamed Kalani	Editorial Board	Golestan University of Medical Sciences Gorgan, Iran	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mohamed Gomaa Kamel	Editorial Board	Faculty of Medicine Minia University and Minia University Hospitals Minia, Egypt	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Gagandeep Kang	Editorial Board	Christian Medical College Vellore, India	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Fatah Kashanchi	Editorial Board	Department of Microbiology George Mason University Manassas, VA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Matthew Kasper	Editorial Board	Bacteriology U.S. Naval Medical Research Unit Six Lima, Peru	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
R Manjunatha Kini	Editorial Board	Department of Biological Sciences, Faculty of Science Department of Pharmacology, YLL School of Medicine National University of Singapore Singapore, Republic of Singapore  	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kiyoshi Kita	Editorial Board	The University of Tokyo Tokyo, Japan	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Pattamaporn Kittayapong	Editorial Board	Mahidol University Bangkok, Thailand	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Jonas Klingström	Editorial Board	Department of Medicine, Huddinge Karolinska Institutet Stockholm, Sweden	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Matty Knight	Editorial Board	Biomedical Research Institute Rockville, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Stefanie Knopp	Editorial Board	Epidemiology and Public Health Swiss Tropical and Public Health Institute Basel, Switzerland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alain Kohl	Editorial Board	MRC-University of Glasgow Centre for Virus Research Glasgow, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Margaret Kosek	Editorial Board	The Johns Hopkins University International Health Baltimore, MD, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Uriel Koziol	Editorial Board	Facultad de Ciencias Universidad de la República Montevideo, Uruguay	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alison Krentel	Editorial Board	Bruyere Research Institute Ottawa, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ulrich Kuch	Editorial Board	Goethe University Frankfurt Frankfurt, Germany	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Marcus VG Lacerda	Editorial Board	Fundacao Oswaldo Cruz Manaus, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Patrick J. Lammie*	Editorial Board	Centers for Disease Control and Prevention Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Dhafer Laouini	Editorial Board	Institut Pasteur de Tunis Tunis, Tunisia 	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Anna Last	Editorial Board	London School of Hygiene and Tropical Medicine London, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Colleen Lau	Editorial Board	Australian National University Canberra, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Eric H. Y. Lau	Editorial Board	School of Public Health The University of Hong Kong Pok Fu Lam, Hong Kong	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Thuy Le	Editorial Board	Division of Infectious Diseases and International Health Duke University School of Medicine Durham, NC, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Monique Léchenne	Editorial Board	Environment and Sustainability Institute University of Exeter Exeter, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Audrey Lenhart*	Editorial Board	Centers for Disease Control and Prevention Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Song Liang	Editorial Board	University of Florida Gainesville, FL, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Tao Lin	Editorial Board	Department of Pathology and Laboratory Medicine University of Texas Health Science Center at Houston McGovern Medical School Houston, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
James B. Lok	Editorial Board	Department of Pathobiology University of Pennsylvania Philadelphia, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ulisses Gazos Lopes	Editorial Board	Institut of Biophysics Carlos Chagas Filho Federal University of Rio de Janeiro Rio de Janeiro, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Fernando Lopes	Editorial Board	McGill University Montreal, Canada	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Maes Louis	Editorial Board	Department of Biomedical Sciences University of Antwerp Antwerp, Belgium	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Hechmi Louzir	Editorial Board	Institute Pasteur de Tunis Tunis, Tunisia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Andrew Scott MacDonald	Editorial Board	University of Edinburgh Edinburgh, Scotland	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Charles D. Mackenzie	Editorial Board	Michigan State University,  East Lansing, MI, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Kalana Maduwage	Editorial Board	Department of Biochemistry University of Peradeniya Peradeniya, Sri Lanka	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ricardo J. Soares Magalhaes 	Editorial Board	University of Queensland School of Veterinary Science  Gatton, Queensland, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Luisa Mourao Dias Magalhaes	Editorial Board	Departamento de Parasitologia  Universidade Federal de Minas Gerais Belo Horizonte, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Siddhartha Mahanty	Editorial Board	The Peter Doherty Institute for Infection and Immunity &amp; The Royal Melbourne Hospital  Melbourne, Australia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Benjamin L. Makepeace	Editorial Board	Institute of Infection &amp; Global Health University of Liverpool Liverpool, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Tauqeer Hussain Mallhi	Editorial Board	Department of Clinical Pharmacy Jouf University Kingdom of Saudi Arabia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ángel González Marín	Editorial Board	School of Microbiology Universidad de Antioquia Antioquia, Colombia	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Ernesto T. Marques	Editorial Board	University of Pittsburgh Pittsburgh, PA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Elizabeth A. L. Martins	Editorial Board	Instituto Butantan Sao Paulo, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
João Trindade Marques	Editorial Board	Department of Biochemistry and Immunology Universidade Federal de Minas Gerais Belo Horizonte, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Enock Matovu	Editorial Board	Department of Parasitology and Microbiology Makerere University Kampala, Uganda	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alan John Alexander McBride	Editorial Board	Biotechnology, Technology Development Centre Federal University of Pelotas Pelotas, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Phil J. McCall	Editorial Board	Vector Biology Department Liverpool School of Tropical Medicine Liverpool, UK	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Mary Ann McDowell	Editorial Board	University of Notre Dame South Bend, IN, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Anita K. McElroy*	Editorial Board	Centers for Disease Control and Prevention Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Deborah A McFarland	Editorial Board	Hubert Department of Global Health RSPH Emory University Atlanta, GA, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Rojelio Mejia	Editorial Board	Pediatric Tropical Medicine National School of Tropical Medicine Baylor College of Medicine Houston, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Peter C. Melby	Editorial Board	Internal Medicine University of Texas Medical Branch Galveston, TX, USA	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
William B. Messer	Editorial Board	University of North Carolina School of Medicine Chapel Hill, NC, USA<U+200B>	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Paul O. Mireji	Editorial Board	Biotechnology Research Institute-Kenya Agricultural and Livestock Research Oganisation Kikuyu, Kenya	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Wuelton Monteiro	Editorial Board	Tropical Medicine Foundation Doctor Heitor Vieira Dourado/Amazonas State University Manaus, AM, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Maria Angeles Gomez Morales	Editorial Board	Department of Infection Diseases Istituto Superiore di Sanità Rome, Italy	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
Alessandra Loureiro Morassutti	Editorial Board	School of Sciences - Pontifical Catholic University of Rio Grande do Sul Rio Grande do Sul, Brazil	PLOS Neglected Tropical Diseases	1935-2727	PLOS	https://journals.plos.org/plosntds/s/editorial-board	2022-01-18	NA
