publisher	journal	role	editor	affiliation	url	date
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Dharmaraj Patil	R. C. Patel Institute of Technology, Shirpur, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Diqun Yan	Ningbo University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Faouzi Kamoun	ESPRIT, Tunisia	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Gulshan Shrivastava	Sharda University, Greater Noida, India, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Guozi Sun	Nanjing University of Posts and Telecommunications, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Gyu-Sang Cho	Dongyang University, Korea, Republic Of	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Hanzhou Wu	Shanghai University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	hao hu	Zhengzhou Information Science and Technology Institute, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Hongxia Wang	Sichuan University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Hui Lu	Institute of Microelectronics (IME) of the Chinese Academy of Sciences (CAS), China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Irene Portela	Polytechnic Institute of Cávado and Ave, Portugal	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Jiaxi Wu	China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Jinwei Wang	School of Computer and Software, Nanjing University of Information Science and Technology, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Jiwei Zhang	beijing university of posts and telecommunications, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Lidong Zhai	Chinese Academy of Sciences, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Lin Gao	School of Computer and Information Engineering, Tianjin Chengjian University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Lingchen Gu	Shandong University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Manoj kumar	University of Petroleum and Energy Studies (UPES), Dehradun (India), India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Nhien-An Le-Khac	University College Dublin, Ireland	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Nilay Mistry	Gujarat Forensic Sciences University, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Nisha T N	Sybiosis International University, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Paul Joseph	Vellore Institute of Technology, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Peng Li	China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Pengfei Xue	National University of Defense Technology, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Pradeep Atrey	State University of New York, Albany, United States	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Rahmani Mohamed Elhadi	GeCoDe Laboratory, Dr. Tahar Moulay University of Saida, Algeria	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Salam Abdulnabi  Thajeel	University of Technology: Baghdad,Iraq, Iraq	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Satya Prakash	National Law Institute University, Bhopal, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Sharada Valiveti	Nirma University, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Sunil Chawla	Chandigarh University, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Tiegang Gao	Nankai University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Utkarsh Saxena	Amity University, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Vijay Sinha	CGC, Landran, India	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Weiming Zhang	University of Science and Technology of China, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Wen Wang	Chinese Academy of Sciences, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Xianjun Hu	Purple Mountain Laboratories, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Yexia Cheng	China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Yiming  Xue	China Agricultural University, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Ying-Hsuan Huang	Taiwan, Taiwan	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Yudi Prayudi	Islamic University of Indonesia, Indonesia	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Crime and Forensics (IJDCF)	Editorial Review Board	Zuquan Liu	Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China	https://www.igi-global.com/journal/international-journal-digital-crime-forensics/1112	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Associate Editors	Bimal Kumar	Independent Researcher, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Associate Editors	Jack Goulding	Northumbria University, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Associate Editors	Volker Coors	Stuttgart Technology University of Applied Sciences – Hochschule für Technik, Germany	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Alan Hore	TU Dublin, Ireland	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ali Murat Tanyer	Middle East Technical University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Alias Rahman	Universiti Teknologi Malaysisa, Malaysia	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	André Borrmann	Technische Universität München, Germany	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Andrew Ross	Liverpool John Moores University, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	António Costa	University of Lisbon, Portugal	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Arto Kiviniemi	The University of Liverpool, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Bahriye İlhan	Istanbul Technical University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Barry McAuley	Technolgical University Dublin, Ireland	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Bulent Bayram	Yildiz Technical University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Bulent Onur Turan	Mimar Sinan Fine Arts University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Claudio Mirarchi	Politecnico di Milano, Italy	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	David Heesom	University of Wolverhampton	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Efi Dimopoulou	National Technical University of Athens, Greece	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Eliseo Clementini	University of L'Aquila, Italy	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Erik Kjems	Aalborg University, Denmark	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Filip Biljecki	National University of Singapore, Singapore	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ghassan Aouad	Gulf University for Science and Technology, Kuwait	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Hugo Ledoux	Delft University of Technology, Netherlands	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ihab Hijazi	An-Najah University, Palestinian Territory, Occupied	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ismail Karas	Karabük University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Jacynthe Pouliot	Laval University, Canada	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Jantien Stoter	Delft University of Technology, Netherlands	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Kemal Sahin	Mimar Sinan Fine Arts University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ken Arroyo Ohori	Delft University of Technology, Netherlands	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Kourosh Khoshelham	University of Melbourne, Australia	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Lucia Díaz-Vilariño	Spain	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Mark Shelbourn	Birmingham City University, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Mustafa Alshawi	University of Salford, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ning Gu	University of South Australia, Australia	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ömer GİRAN	Istanbul University-Cerrahpaşa, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Ozan Onder Ozener	Istanbul Technical University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Pawel Boguslawski	Poland	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Pawel Boguslawski	University of the West of England, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Qing Zhu	Wuhan University, China	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Richard Laing	Robert Gordon University, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Robert Amor	University of Auckland, New Zealand	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Robin Drogemuller	Queensland University of Technology, Australia	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Sagi Dalyot	The Technion, Israel	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Salih Ofluoğlu	Mimar Sinan Fine Arts University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Sema Alaçam	Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Thomas Adolphi	Technische Universität Berlin, Germany	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Volkan Cagdas	Yildiz Technical University, Turkey	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Yusuf Arayici	University of Salford, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Innovation in the Built Environment (IJDIBE)	Editorial Review Board	Zhizhong Kang	China University of Geosciences, China	https://www.igi-global.com/journal/international-journal-digital-innovation-built/224363	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editor-in-Chief Emeritus	Ari Sigal	Catawba Valley Community College, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	International Advisory Board	Ambika M.	P.K.R. Arts College For Women, India	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	International Advisory Board	Ebenezer Selvakumar M.	P.K.R. Arts College For Women, India	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	International Advisory Board	Mahendra Sahu	Management Development Institute Murshidabad, India	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Associate Editors	Chi-Ren Shyu	University of Missouri, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Associate Editors	Sherry Chen	Brunel University, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Associate Editors	Wesley W. Chu	University of California, Los Angeles, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Ben Walker	University of Florida, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Chao-Chen Chen	National Taiwan Normal University, Taiwan	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Charilaos Lavranos	Ionian Univesity, Greece	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Chern Li Liew	Victoria University of Wellington, New Zealand	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Christos Grecos	Independent Imaging Consultant, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Fotis Lazarinis	Technological Education Institute, Greece	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Haowei Hsieh	University of Iowa, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Ian Witten	University of Waikato, New Zealand	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Jenq-Haur Wang	National Taipei University of Technology, Taiwan	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Key-Sun Choi	Korea Advanced Institute of Science and Technology, Korea, Republic Of	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Koraljka Golub	University of Bath, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Laurent Romary	INRIA & HUB-IDSL, Germany	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Lung-Chun Chang	Ching Yun University, Taiwan	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Ming Zhang	Peking University, China	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Mounia Lalmas	University of Glasgow, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Paul Clough	University of Sheffield, United Kingdom	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Pu-Jen Cheng	National Taiwan University, Taiwan	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	V.J. Suseela	University of Hyderabad, India	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Yilu Zhou	Fordham University, United States	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Yin-Leng Theng	Nanyang Technological University, Singapore	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Yue Li	Nankai University, China	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Library Systems (IJDLS)	Editorial Review Board	Yuelin Li	Nankai University, China	https://www.igi-global.com/journal/international-journal-digital-library-systems/1142	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editor-in-Chief Emeritus	Antonio Cartelli	Università degli Studi di Cassino e del Lazio Meridionale, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Bostjan Zvanut	University of Primorska, Slovenia	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Carmelo Piu	University of Calabria, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Christophe Premat	Stockholm University, Sweden	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Corrado Petrucco	Università degli studi di Padova, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Dimitar Christozov	American University in Bulgaria, Bulgaria	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Giorgio Poletti	University of Ferrara, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Gisella Paoletti	University of Trieste, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Mthokozisi Ncube	Zimbabwe Open University, Zimbabwe	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Muthu M	IIT MADRAS, India	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Ola Erstad	University of Oslo, Norway	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Petek Kurtböke	Istanbul Sabahattin Zaim University, Turkey	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Ramadan Elaiess	University of Benghazi, Libyan Arab Jamahiriya	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Tonia De Giuseppe	University of Benevento- Giustino Fortunato, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Violeta Jurkovič	University of Ljubljana, Slovenia	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Associate Editors	Vittorio Midoro	The National Research Council (CNR), Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Alessandro Ciasullo	University of Naples Federico II, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
IGI Global	International Journal of Digital Literacy and Digital Competence (IJDLDC)	Editorial Review Board	Antonella Nuzzaci	University of L'aquila, Italy	https://www.igi-global.com/journal/international-journal-digital-literacy-digital/1170	2022-01-04
