publisher	journal	role	editor	affiliation	url	date
BioMedCentral	Laboratory Animal Research	NA	Insurk Jang, 	"c(""Gyeongnam National University of Science and Technology(GNTECH), "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Byeong Cheol Kang	Seoul National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hail Kim	Korea Advanced Institute of Science and Technology(KAIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hang Rae Kim	Seoul National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Jae Ho Kim	Pusan National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Philhan Kim	Korea Advanced Institute of Science and Technology(KAIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Young Joo Kim	College of Veterinary Medicine, USA	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Seung Hoi Koo	Korea University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Jaehyung Koo	Daegu Gyeongbuk Institute of Science and Technology(DGIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Chang Hoon Lee	Dongguk University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Ho Young Lee	Seoul National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hui Young Lee, 	Gachon University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hyosang Lee, 	Daegu Gyeongbuk Institute of Science and Technology(DGIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Sang Rae Lee	Korea Research Institute of Bioscience &amp; Biotechnology(KRIBB), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Soo Young Lee, 	Ewha Womans University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Yong Ho Lee, 	Yonsei University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Maria Nilda M. Munoz, 	Cagayan State University-Andrew Campus, Philippines	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Ki Taek Nam	Yonsei University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Kyoung Jin Oh, 	Korea Research Institute of Bioscience &amp; Biotechnology(KRIBB), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Seung Hyun Oh, 	Gachon University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Yong Seok Oh, 	Daegu Gyeongbuk Institute of Science and Technology(DGIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Byung Hyun Park	Chonbuk National University Medical School, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hansoo Park	Gwangju Institute of Science and Technology(GIST), South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Sung Gyoo Park, 	Seoul National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Dewi K. Rowlands, 	University of Hong Kong, Hong Kong	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Kyoung Yul Seo, 	Yonsei University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Dong Hyun Sohn, 	Pusan National University, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Si Whan Song, 	Chemon Inc., South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Jun Gyo Suh, 	"c(""Hallym University,"", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Young Hoon Sung	"c(""University of Ulsan, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Kyong Ah Yoon, 	"c(""Konkuk University "", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Sara Wells	MRC Harwell Institute, UK	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Jesse W. Williams	University of Minnesota Medical School, USA	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Ying Xu, 	CAM-SU Genomic Resource Center, Soochow University, China	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Ja Hyun Baik	"c(""Korea University, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Michael Dobbie	Australian Phenomics Network, Australia	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Xiang Gao, MARC	Najing University, China	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Axel Kornerup Hansen	University of Copenhagen, Denmark	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Yann Herault	IGBMC Celphedia-phenomin-ICS, France	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hyoung Chin Kim	"c(""Korea Research Institute of Bioscience &amp; Biotechnology(KRIBB), "", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Gou Young Koh	"c(""Korea Advanced Institute of Science and Technology(KAIST), "", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	In Kyu Lee	"c(""Kyungpook National University, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Han Woong Lee	"c(""Yonsei University, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Kent Lloyd	UC DAVIS, USA	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Goo Taeg Oh	"c(""Ewha Womans University, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Jong Hoon Park	"c(""Sookmyung Women's University, "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Erika Sasaki	Central Institute for Experimental Animals (CIEA), Japan	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Radislav Sedláček	Czech Centre for Phenogenomics(IMG), Czech Republic	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Rho Hyun Seong	"c(""Seoul National University, "", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Hee Sup Shin	"c(""Institute for Basic Science(IBS),"", ""South"", "" Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Chang Woo Song	Korea Institute of Toxicology, South Korea	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Pann Ghil Suh	"c(""Ulsan National Institute of Science and Technology(UNIST), "", ""South "", ""Korea"")"	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Leo Wang	National Applied Research Laboratories (NLAC NARL), Taiwan	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Laboratory Animal Research	NA	Atsushi Yoshiki	RIKEN, Japan	https://labanimres.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Life Sciences, Society and Policy	NA	NA	character(0)	https://lsspjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Life Sciences, Society and Policy	NA	NA	character(0)	https://lsspjournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	A. M. Abd El-Aty	Cairo University, Egypt	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Undurti Das	UND Life Sciences, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Leonelo E Bautista	University of Wisconsin at Madison, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Jerzy Bełtowski	Medical University of Lublin, Poland	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Christa Buechler	University Hospital of Regensburg, Germany	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Gaojun Cai	Wujin Hospital, affiliated with Jiangsu University, China	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Marcio Chedid	Universidade Federal do Rio Grande do Sul, Brazil	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Margery A. Connelly	Laboratory Corporation of America, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Vincenzo Di Marzo	Université Laval, Canada	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Luiz Claudio Fernandes	Universidade Federal do Parana, Brazil	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Zlatko Fras, 	University Medical Centre Ljubljana, Slovenia	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Ahmet Hacımüftüoğlu	Ataturk University, Turkey	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Ji Hoon Jeong	Chung-Ang University, Republic of Korea	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	NA	character(0)	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Naoshad Muhammad	Washington University School of Medicine in St. Louis, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Demosthenes Panagiotakos	Harokopio University of Athens, Greece	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Željko Reiner, 	University of Zagreb, Croatia	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Thad Rosenberger	University of North Dakota, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Naoki Tanaka	Shinshu University, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Maciej Banach	Medical University of Lodz, Poland	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Ioannis Bellos	University of Athens Medical School, Greece	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Andras Bikov	Manchester University NHS Foundation Trust, UK	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Benoît Chénais	Le Mans University, France	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Erkan Cüre, 	Ota &amp; Jinemed Hospital, Turkey	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Simon Dyall	University of Roehampton, UK	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Federica Fogacci, 	University of Bologna, Italy	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Felice Gragnano, 	Università della Campania “Luigi Vanvitelli”, Italy	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Yung-Sheng Huang	I-Shou University, Taiwan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Tae Woo Jung	Chung-Ang University, South Korea	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Krishnendu Khan	Cleveland Clinic, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Stefan Lorkowski	Friedrich Schiller University Jena, Germany	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Mauro Maccarrone	University of Teramo, Italy	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Kazuo Miyashita	Hokkaido University, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Teruo Miyazawa	Tohoku University, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Amany Mousa	Cairo University, Egypt	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	James Ntambi	University of Wisconsin-Madison, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Wensheng Pan	Second Affiliated Hospital of Zhejiang University, China	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Christos Pitsavos	Athens University, Greece	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Laszlo Puskas	Hugarian Academy of Sciences, Hungary	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Leonardo Roever	Universidade Federal de Uberlandia, Brazil	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	David Russ	University of South Florida, USA	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	B.Nanditha Sesikeran	National Institute of Nutrition, India	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Michihiro Sugano	Prefectual University of Kumamoto, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Benny Tan	National University of Singapore, Singapore	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Natsuo Ueda	Kagawa Medical University, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Yuming Wang	Ocean University of China, China	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Teruyoshi Yanagita	Saga University, Japan	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Xianbin Zhang	Shenzhen University General Hospital, China	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Lipids in Health and Disease	NA	Amany Mousa	Cairo University, Egypt	https://lipidworld.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Marcel Hommel	University of Liverpool, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Elizabeth Ashley, 	"c(""Lao-Oxford-Mahosot Hospital- Wellcome Trust Research Unit, Vientiane, Lao"", ""PDR"")"	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Quique Bassat	ISGlobal, Barcelona, Spain	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Sara Canavati	Save the Children US, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Chris Drakeley	London School of Hygiene and Tropical Medicine, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Ananias Escalante	, Inst for Genomics and Evolutionary Medicine, Temple University, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Hans-Peter Fuehrer	, University of Veterinary Medicine, Vienna, Austria	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Michael Good	Griffith University, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Louisa Messenger	, The London School of Hygiene &amp; Tropical Medicine, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Dylan Pillai	, University of Calgary, Canada	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Bruno Pradines	IHU Méditerranée Infection, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Tanya Russell	James Cook University, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Larry Slutsker	Path, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Marcel Tanner	Swiss Tropical Institute, Switzerland	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Maxine Whittaker	James Cook University, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Nicholas Anstey	, Menzies School of Health Research, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Sarah Auburn	, Menzies School of Health Research, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Leonardo Basco	, Institut de Recherche pour le Développement, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Peter Billingsley	, Sanaria Inc, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Teun Bousema	, London School of Hygiene &amp; Tropical Medicine, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Cindy S Chu	University of Oxford, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Michel Cot	, Faculté de Pharmacie, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof. Cristiana Ferreira de Brito	Laboratory of Malaria, Institute Rene Rachou/Fiocruz, Brazil	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr J. Brian de Souza	, London School of Hygiene and Tropical Medicine, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Hernando del Portillo	, Barcelona Institute for Global Health &amp; Germans Trias I Pujol Research Institute, Spain	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Delmiro Fernandez-Reyes	University College London, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Freya Fowkes	, Burnet Institute, Melbourne, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Michal Fried	, NIH, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Friedrich Frischknecht	, University of Heidelberg, Germany	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr John E Gimnig	, Centers for Disease Control, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Sophie Githinji	Kenya National Malaria Control Program, Kenya	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Iveth J González	Terre des Hommes, Switzerland	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Steven A. Harvey	Johns Hopkins University Bloomberg School of Public Health, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Rosalind Howes	, Foundations for Innovative New Diagnostics, Switzerland	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Deus Ishengoma	, National Institute for Medical Research, Tanzania	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Albert Kilian	, Tropical Health LLP, Spain	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Catherine Lavazec	, Université Paris Descartes, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Sylvie Manguin	, Institute of Research for Development, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Rose McGready	, Shoklo Malaria Research Unit, Thailand	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Wuelton Marcelo Monteiro	, Universidade do Estado do Amazonas, Brazil	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Maria Mota	, Institute of Molecular Medicine, Portugal	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Olaf Mueller	, University of Heidelberg, Germany	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Manuel Alfonso Patarroyo	Universidad del Rosario, Colombia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Fredros Okumu	Ifakara Health Institute, Tanzania	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Wendy Prudhomme O’Meara	Duke University School of Medicine, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Michael Ramharter	Medical University of Vienna, Gabon	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Julian C Rayner	Wellcome Trust Sanger Institute, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Philip Rosenthal	University of California, San Francisco, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Christian Roussilhon	Institut Pasteur, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Dennis Shanks	Australian Army Malaria Institite, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Carol Sibley	University of Washington, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr André Siqueira	FIOCRUZ, Brazil	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Ole Skovmand	Intelligent Insect Control, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Larry Slutsker	PATH, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr David Sullivan	Johns Hopkins Malaria Research Institute, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Gote Swedberg	University of Uppsala, Sweden	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Ambrose Talisuna	University of Oxford-KEMRI-Wellcome Trust Program, Kenya	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Julie Thwing	Centers for Disease Control and Prevention, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Takafumi Tsuboi	Ehime University, Japan	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Neena Valecha	National Institute of Malaria Research, India	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Lasse Vestergaard	, National Institute of Infectious Diseases, Denmark	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Lorenz von Seidlein	MORU Mahidol University, Thailand	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Prof Diane Wallace Taylor	, University of Hawaii, USA	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Michael White	Institut Pasteur, France	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Danny Wilson	The University of Adelaide, Australia	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
BioMedCentral	Malaria Journal	NA	Dr Colin Wright	University of Bradford, UK	https://malariajournal.biomedcentral.com/about/editorial-board	2022-01-20
