publisher	journal	issn	role	editor	affiliation	url	date
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Silvia Bartollino	Department of Health Sciences ""Vincenzo Tiberio"", University of Molise, Campobasso 86100, Italy 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Marcos palone	Faculty of Medicine of Ribeirao Preto, University of Sao Paulo, Ribeirao Preto, SP, Brazil. 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Maria Helena Casimiro	Center for Nuclear Sciences and Technologies, University of Lisbon, Portugal 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Marinucci Lorella	Department of Experimental Medicine, University of Perugia, Italy 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Mony Fraer	Academic nephrologist, University of Iowa Hospitals and Clinics, Iowa City, USA 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Rao Gollapudi	Senior Research Scientist, University of Kansas, Lawrence, Kansas, U.S.A. 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Abdelmonem Awad Hegazy	Professor and Former Chairman of Anatomy and Embryology Department, Faculty of Medicine, Zagazig University, Egypt 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Jose Pablo Leone	Assistant Professor of Medicine, Iowa Carver College of Medicine, USA 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Rafael Aiello Bomfim	Associate Professor at the Federal University of Mato Grosso do Sul, Brazil 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Majid Alabbood	Faculty of Medicine and Health Sciences, Macquarie University, Australia 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Frederick O. Hains	Associate Clinical Professor of Dentistry, GSDM, and Boston U. Boston MA, USA 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Hunan Julhakyan	Hematologist, Senior researcher, Head of Science Department, Russia 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Achour Radhouane	Associate professor in Gynecology-Obstetric Faculty of medicine Tunis-Tunisia 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	OssaiI Edmund Ndudi	Senior Lecturer, Consultant Public Health Physician, Federal Teaching Hospital Abakaliki, Ebonyi State, Nigeria 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Swapnil Sanmukh	Researcher at State University of Sao Paulo,Department of Morphology, Brazil 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	T. Manikandan	Associate professor, Rajalakshmi Engineering College, Chennai, India 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	ALEXANDER BIRBRAIR	Professor, Department of Pathology, Federal University of Minas Gerais, Belo Horizonte, MG, Brazil 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Zulfiqar Abrar-Ahmad	Acute Geriatric Unit, University Hopsital of Rouen, France 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Ankur Patel	Researcher, Albert Einstein College of Medicine, Montefiore University, USA 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Tuncay Delibasi	Professor, Department of Internal Medicine/Endocrinology and Metabolism Division, School of Medicine, Hacettepe University, Turkey 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Tiziano Villa	Orthopedics physician, G.B. Mangioni Hospital, Italy 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Amira Ragab Mohamed Ali EL Barky	Chemistry Department, Faculty of Science, Tanta University, Egypt 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Andrea Palicelli	Italian Pathologist, Hospital of Reggio Emilia, Italy 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Ved Kumar Mishra	Assistant Professor, Department of Biotechnology, Naraina Vidya Peeth Engineering and Management Institute, Kanpur, U.P.-India 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Tzerkovsky Dmitry	Head of Laboratory of Photodynamic therapy and Hyperthermia with Chemotherapy Group, Ph.D.
N.N. Alexandrov National Cancer Center of Belarus 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Omar Alejandro Rangel Selvera	PHYSICIAN SURGEON EMPLOYEE with specialization in GERIATRIA and Postgraduate in EPIDEMIOLOGY 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Francine Carla Cadona	Department of Morphology, Biogenomics Laboratory, Federal University of Santa Maria, Brazil 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Giuseppe Lanza	Consultant Neurologist and Clinical Researcher at the Department of Neurology I.C. of the (I.R.C.C.S.) in Troina (Italy) 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Archives of General Internal Medicine	NA	Editorial Board Member	Haiting Xie	Physician, Department of Neurology, Zhujiang Hospital,Southern Medical University, China 	https://www.alliedacademies.org/archives-of-general-internal-medicine/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Satoru Okamoto	Professor, Department of Interdisciplinary Graduate School of Science and Engineering,Shimane University,Japan. 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Cinzia Casu	President of AIRO,Private Dental Practice,Firenze 7 Cagliari,Italy 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
Allied Academies	Biology & Medicine Case Reports	NA	EDITORIAL BOARD MEMBER	Ira S. Richards	Professor,Colleges of Public Health and Medicine ,University of South Florida,USA 	https://www.alliedacademies.org/biology-and-medicine-case-reports/editors.php	2022-01-28
