publisher	journal	issn	role	editor	affiliation	url	date
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Wei Yan, MD	Department of Physiology and Cell Biology University of Nevada School of Medicine, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Sanjay Gupta, PhD	Department of Urology Case Western Reserve University, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Rajesh K. Naz, PhD	Department of Obstetrics & Gynecology West Virginia University, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Krishna Rao Moparty, MD	Department of Urology Tulane University Health Sciences Center, USA	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Lwaleed Bashir Abdulgader, PhD	Faculty of Health Sciences University of Southampton, UK	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Aleksander Giwercman, PhD	Fertility Centre University Hospital Malmö, Sweden	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Stefan Arver, PhD	Karolinska University Hospital, Sweden	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Michail Varras, PhD	General Maternity State Hospital, Greece	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Diego Signorello, PhD	Bressanone Hospital, Italy	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Andrology & Gynecology: Current Research	2327-4360	Editorial Board	Paulo Franco Taitson, PhD	Department of Human Reproduction Pontifical Catholic University, Brazil	https://www.scitechnol.com/editorialboard-andrology-gynecology-current-research.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Jixiang Wu	Plant Science Department South Dakota State University, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Momiao Xiong	School of Public Health University of Texas, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Nengjun Yi	Department of Biostatistics University of Alabama, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Daniel G. Peterson	Institute for Genomics, Biocomp. & BiotechMississippi State University, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Chirayu Goswami	Department of Bioinformatics Thomas Jefferson University Hospitals, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Natalia Vinas	Mississippi State University, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Getachew A.Dagne	Department of Biostatistics University of South Florida, USA	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Andrea Telatin	Bioinformatician, Quadram Institute, UK	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
SciTechnol	Journal of Applied Bioinformatics & Computational Biology	2329-9533	Editorial Board	Wenfei Jin	Department of Biology,Southern University of Science and Technology, China	https://www.scitechnol.com/editorialboard-applied-bioinformatics-computational-biology.php	2022-01-28
